product,semantic_group,label,score,manual_score
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Efficiency,0.24,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Relaxation,0.08,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Ritual,0.18,
桌子+水杯,no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam no he definitely queued for a solocash cup no man your keyboard's likehalf falling off the desk got the mousepad dangling off too g502 hero thoughfire man why we got a random flip-flopdown here too what what's what's goingon with this I'm going to bet at least$5 cas8 your setup I didn't mean to ratbut like most likely I'm just kidding yocam,Health,0.1,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Immersion,0.21,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Entertainment,0.27,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Order,0.22,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Sociability,0.2,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Aesthetics,0.26,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Self-Expression,0.15,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Safety,0.15,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Efficiency,0.22,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Relaxation,0.17,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Ritual,0.28,
摆件,it's March we're in March firedecorations on the tree though I got tosay 10 out of 10 Christmas tree but it'sMarch we got the Crocs and Sport on thefloor some water bottles we got thesetup all the way in the back I need tolike tactical Zoom to see it this ismore of a bedroom tour than a gaming setup,Health,0.16,
桌子+饮品/奶茶/咖啡/零食,but like are we 4 in tallon a good day I'm obviously trolling butwe got like some snacks going on likewhat is this right here we got thedouble keyboards though Logitech mouse Iwould love to see the computer but Ican't see anything I I feel like if Iwas a guinea pig this is probably what Iwould see on your desk if I was aboutthe size of a guinea pig guys why whywhy why why why why do we do this to mebro put your feet away some some socksguys when did they invent socks when didthey invent socks hold on it was aroundthe 8th Century BC brother the eighthCentury but like are we 4 in tallon a good day I'm obviously trolling butwe got like some snacks going on likewhat is this right here we got thedouble keyboards though Logitech mouse Iwould love to see the computer but Ican't see anything I I feel like if Iwas a guinea pig this is probably what Iwould see on your desk if I was aboutthe size of a guinea pig guys why whywhy why why why why do we do this to mebro put your feet away some some socksguys when did they invent socks when didthey invent socks hold on it was aroundthe 8th Century BC brother the eighthCentury,Immersion,0.31,
